Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3081,CA-2017-101182,06/21/22,06/22/22,First Class,CUST4081,Sneha Kapoor,Home Office,India,Lucknow,Uttar Pradesh,92307,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,3,0.2,15.1116
3082,US-2017-132297,06/16/23,06/23/23,Standard Class,CUST4082,Vikram Patel,Home Office,India,Hyderabad,Telangana,40214,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,58.34,2,0.0,28.0032
3083,US-2017-132297,06/11/22,06/18/22,Standard Class,CUST4083,Rajesh Iyer,Home Office,India,Ahmedabad,Gujarat,40214,South,TEC-PH-10002834,Technology,Phones,Google Nexus 5,539.97,3,0.0,134.9925
3084,CA-2014-100328,06/20/23,06/25/23,Standard Class,CUST4084,Priya Singh,Consumer,India,Bhopal,Madhya Pradesh,10024,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",3.928,1,0.2,1.3257
3085,CA-2017-118773,07/01/22,07/07/22,Standard Class,CUST4085,Sneha Kapoor,Consumer,India,Bhopal,Madhya Pradesh,77070,Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,252.784,4,0.8,-417.0936
3086,CA-2017-118773,07/08/24,07/09/24,Standard Class,CUST4086,Rajesh Iyer,Consumer,India,Ahmedabad,Gujarat,77070,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,127.984,2,0.2,15.998
3087,CA-2017-118773,01/04/23,01/06/23,Standard Class,CUST4087,Arjun Nair,Consumer,India,Mumbai,Maharashtra,77070,Central,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,3.984,2,0.6,-2.6892
3088,CA-2017-118773,08/10/22,08/14/22,Standard Class,CUST4088,Rajesh Iyer,Consumer,India,Ahmedabad,Gujarat,77070,Central,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,12.992,2,0.8,-32.48
3089,US-2017-159205,05/25/24,05/26/24,Second Class,CUST4089,Rahul Verma,Home Office,India,Bangalore,Karnataka,42420,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,61.0,5,0.0,25.62
3090,US-2017-159205,07/09/22,07/18/22,Second Class,CUST4090,Anjali Gupta,Home Office,India,Chennai,Tamil Nadu,42420,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,671.93,7,0.0,188.1404
3091,CA-2016-112123,09/05/20,09/14/20,Standard Class,CUST4091,Rajesh Iyer,Consumer,India,Bangalore,Karnataka,19711,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0.0,219.4514
3092,CA-2016-112123,02/23/21,03/03/21,Standard Class,CUST4092,Anjali Gupta,Consumer,India,Ahmedabad,Gujarat,19711,East,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,479.95,5,0.0,129.5865
3093,CA-2016-112123,01/26/24,01/29/24,Standard Class,CUST4093,Amit Sharma,Consumer,India,Lucknow,Uttar Pradesh,19711,East,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,166.44,3,0.0,79.8912
3094,CA-2015-114468,05/01/24,05/09/24,Same Day,CUST4094,Rahul Verma,Consumer,India,Delhi,Delhi,60440,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4,0.2,2.772
3095,CA-2015-114468,01/06/23,01/13/23,Same Day,CUST4095,Rahul Verma,Consumer,India,Ahmedabad,Gujarat,60440,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,10.368,2,0.2,3.6288
3096,CA-2015-114468,09/13/24,09/17/24,Same Day,CUST4096,Arjun Nair,Consumer,India,Bangalore,Karnataka,60440,Central,OFF-FA-10003021,Office Supplies,Fasteners,Staples,12.032,8,0.2,2.256
3097,CA-2015-114468,06/11/22,06/15/22,Same Day,CUST4097,Rajesh Iyer,Consumer,India,Lucknow,Uttar Pradesh,60440,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,5.768,2,0.8,-13.5548
3098,CA-2017-135692,11/02/22,11/08/22,Standard Class,CUST4098,Vikram Patel,Corporate,India,Lucknow,Uttar Pradesh,76106,Central,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33.12,4,0.2,11.592
3099,CA-2017-135692,04/02/20,04/12/20,Standard Class,CUST4099,Rahul Verma,Corporate,India,Chennai,Tamil Nadu,76106,Central,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,220.2656,4,0.32,-42.1096
3100,CA-2017-131233,05/16/22,05/21/22,Standard Class,CUST4100,Anjali Gupta,Consumer,India,Chennai,Tamil Nadu,10024,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,10.776,3,0.2,3.5022
3101,CA-2017-131233,03/07/20,03/16/20,Standard Class,CUST4101,Rajesh Iyer,Consumer,India,Chandigarh,Chandigarh,10024,East,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",242.352,3,0.2,9.0882
3102,CA-2017-119578,05/24/22,06/03/22,Second Class,CUST4102,Arjun Nair,Corporate,India,Bangalore,Karnataka,2908,East,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,695.16,6,0.0,34.758
3103,CA-2017-119578,06/20/21,06/30/21,Second Class,CUST4103,Arjun Nair,Corporate,India,Chandigarh,Chandigarh,2908,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",220.98,1,0.0,50.8254
3104,CA-2016-124562,04/26/22,05/02/22,Standard Class,CUST4104,Rajesh Iyer,Home Office,India,Mumbai,Maharashtra,43229,East,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.957,7,0.7,-9.5018
3105,US-2017-140074,05/14/22,05/22/22,Standard Class,CUST4105,Priya Singh,Consumer,India,Ahmedabad,Gujarat,10024,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,25.68,6,0.0,11.556
3106,CA-2016-103037,04/27/21,04/29/21,Standard Class,CUST4106,Sneha Kapoor,Corporate,India,Mumbai,Maharashtra,77070,Central,OFF-LA-10004345,Office Supplies,Labels,Avery 493,15.712,4,0.2,5.6956
3107,CA-2017-127460,05/21/22,05/22/22,Standard Class,CUST4107,Vikram Patel,Home Office,India,Chandigarh,Chandigarh,60505,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",298.464,6,0.2,26.1156
3108,CA-2016-121671,04/29/21,05/07/21,Standard Class,CUST4108,Vikram Patel,Consumer,India,Mumbai,Maharashtra,65807,Central,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,21.93,3,0.0,10.0878
3109,CA-2016-121671,06/03/23,06/10/23,Standard Class,CUST4109,Arjun Nair,Consumer,India,Delhi,Delhi,65807,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,0.0,4.8588
3110,CA-2016-121671,04/17/20,04/23/20,Standard Class,CUST4110,Amit Sharma,Consumer,India,Lucknow,Uttar Pradesh,65807,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",7.64,1,0.0,3.7436
3111,CA-2016-121671,10/10/24,10/19/24,Standard Class,CUST4111,Amit Sharma,Consumer,India,Delhi,Delhi,65807,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,51.84,8,0.0,25.4016
3112,CA-2016-121671,04/20/23,04/29/23,Standard Class,CUST4112,Rajesh Iyer,Consumer,India,Chandigarh,Chandigarh,65807,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,265.17,1,0.0,47.7306
3113,CA-2016-150350,03/21/21,03/22/21,Standard Class,CUST4113,Rahul Verma,Consumer,India,Jaipur,Rajasthan,98105,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,837.6,3,0.2,62.82
3114,CA-2016-150350,05/25/23,06/01/23,Standard Class,CUST4114,Neha Mehta,Consumer,India,Mumbai,Maharashtra,98105,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",135.9,5,0.0,63.873
3115,CA-2016-150350,06/29/22,06/30/22,Standard Class,CUST4115,Vikram Patel,Consumer,India,Bangalore,Karnataka,98105,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,34.68,6,0.0,16.9932
3116,CA-2016-150350,02/25/23,03/07/23,Standard Class,CUST4116,Kavita Reddy,Consumer,India,Delhi,Delhi,98105,West,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,532.704,6,0.2,-39.9528
3117,CA-2016-150350,11/22/22,11/24/22,Standard Class,CUST4117,Arjun Nair,Consumer,India,Bangalore,Karnataka,98105,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",43.1,5,0.0,11.206
3118,CA-2016-150350,04/15/20,04/23/20,Standard Class,CUST4118,Rahul Verma,Consumer,India,Pune,Maharashtra,98105,West,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,4,0.0,0.1588
3119,CA-2015-121720,08/25/20,08/30/20,First Class,CUST4119,Neha Mehta,Corporate,India,Pune,Maharashtra,33801,South,FUR-CH-10003312,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,1123.92,5,0.2,-182.637
3120,CA-2015-121720,06/19/22,06/26/22,First Class,CUST4120,Rahul Verma,Corporate,India,Lucknow,Uttar Pradesh,33801,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.584,2,0.2,31.198
3121,CA-2015-121720,04/17/20,04/21/20,First Class,CUST4121,Anjali Gupta,Corporate,India,Bhopal,Madhya Pradesh,33801,South,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",48.672,3,0.2,7.3008
3122,CA-2015-121720,10/07/21,10/08/21,First Class,CUST4122,Sneha Kapoor,Corporate,India,Mumbai,Maharashtra,33801,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",60.768,2,0.2,7.596
3123,CA-2015-121720,02/28/20,03/01/20,First Class,CUST4123,Vikram Patel,Corporate,India,Chennai,Tamil Nadu,33801,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88
3124,CA-2015-121720,02/12/21,02/15/21,First Class,CUST4124,Neha Mehta,Corporate,India,Kolkata,West Bengal,33801,South,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,3.768,2,0.7,-3.14
3125,CA-2015-121720,03/21/23,03/28/23,First Class,CUST4125,Sneha Kapoor,Corporate,India,Jaipur,Rajasthan,33801,South,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2,51.8312
3126,CA-2015-121720,09/03/23,09/11/23,First Class,CUST4126,Rajesh Iyer,Corporate,India,Bhopal,Madhya Pradesh,33801,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.808,4,0.2,21.1428
3127,CA-2017-149895,10/14/23,10/21/23,Standard Class,CUST4127,Arjun Nair,Consumer,India,Pune,Maharashtra,19134,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,258.528,2,0.4,-47.3968
3128,CA-2017-147564,11/23/20,11/25/20,Standard Class,CUST4128,Neha Mehta,Consumer,India,Chandigarh,Chandigarh,10011,East,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,49.12,4,0.0,23.0864
3129,CA-2014-136399,10/02/23,10/08/23,First Class,CUST4129,Vikram Patel,Home Office,India,Lucknow,Uttar Pradesh,90049,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0.0,14.6718
3130,CA-2014-136399,09/23/22,09/24/22,First Class,CUST4130,Vikram Patel,Home Office,India,Jaipur,Rajasthan,90049,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.2,18.1176
3131,CA-2014-136399,08/26/23,09/05/23,First Class,CUST4131,Rahul Verma,Home Office,India,Ahmedabad,Gujarat,90049,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,395.0,5,0.0,39.5
3132,CA-2014-136399,04/18/21,04/21/21,First Class,CUST4132,Rajesh Iyer,Home Office,India,Pune,Maharashtra,90049,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,627.168,4,0.2,70.5564
3133,CA-2014-107916,04/04/23,04/13/23,First Class,CUST4133,Neha Mehta,Corporate,India,Jaipur,Rajasthan,11572,East,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0.0,6.3744
3134,CA-2014-107916,07/17/22,07/27/22,First Class,CUST4134,Rajesh Iyer,Corporate,India,Hyderabad,Telangana,11572,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",12.672,3,0.2,4.4352
3135,CA-2017-164168,05/30/21,06/04/21,Standard Class,CUST4135,Arjun Nair,Home Office,India,Lucknow,Uttar Pradesh,75081,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,30.56,5,0.8,-45.84
3136,CA-2017-164168,07/31/20,08/07/20,Standard Class,CUST4136,Sneha Kapoor,Home Office,India,Jaipur,Rajasthan,75081,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,77.952,3,0.2,-15.5904
3137,CA-2017-164168,09/12/21,09/20/21,Standard Class,CUST4137,Priya Singh,Home Office,India,Bhopal,Madhya Pradesh,75081,Central,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,67.992,1,0.2,8.499
3138,CA-2017-164168,07/02/24,07/04/24,Standard Class,CUST4138,Amit Sharma,Home Office,India,Pune,Maharashtra,75081,Central,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",12.224,2,0.2,4.4312
3139,CA-2017-164168,06/05/23,06/14/23,Standard Class,CUST4139,Rahul Verma,Home Office,India,Delhi,Delhi,75081,Central,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,44.784,2,0.2,-0.5598
3140,CA-2017-164168,07/08/21,07/10/21,Standard Class,CUST4140,Neha Mehta,Home Office,India,Chandigarh,Chandigarh,75081,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",22.848,3,0.6,-17.7072
3141,CA-2015-112557,05/31/21,06/08/21,First Class,CUST4141,Priya Singh,Consumer,India,Lucknow,Uttar Pradesh,10035,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",206.43,3,0.0,90.8292
3142,US-2014-122959,11/24/23,12/03/23,Same Day,CUST4142,Priya Singh,Corporate,India,Kolkata,West Bengal,78207,Central,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,210.392,2,0.8,-336.6272
3143,CA-2017-162572,10/19/22,10/24/22,Second Class,CUST4143,Rajesh Iyer,Consumer,India,Ahmedabad,Gujarat,45231,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,5,0.2,35.988
3144,CA-2017-162572,08/10/20,08/16/20,Second Class,CUST4144,Priya Singh,Consumer,India,Mumbai,Maharashtra,45231,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,10.608,6,0.2,0.9282
3145,US-2016-148110,01/23/22,02/02/22,Standard Class,CUST4145,Vikram Patel,Corporate,India,Mumbai,Maharashtra,78745,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,0.3,-24.843
3146,CA-2017-131828,05/14/24,05/21/24,Second Class,CUST4146,Anjali Gupta,Corporate,India,Bhopal,Madhya Pradesh,98105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",963.136,4,0.2,108.3528
3147,CA-2017-131828,04/27/22,05/06/22,Second Class,CUST4147,Neha Mehta,Corporate,India,Ahmedabad,Gujarat,98105,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,0.2,7.7679
3148,CA-2014-109218,08/18/23,08/23/23,Second Class,CUST4148,Rahul Verma,Corporate,India,Chandigarh,Chandigarh,90004,West,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",32.4,5,0.0,10.368
3149,CA-2016-120558,05/29/22,06/01/22,First Class,CUST4149,Rajesh Iyer,Home Office,India,Chandigarh,Chandigarh,10035,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32.4,5,0.0,15.552
3150,US-2014-109036,03/11/22,03/17/22,Standard Class,CUST4150,Vikram Patel,Consumer,India,Lucknow,Uttar Pradesh,98103,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,31.05,3,0.0,14.904
3151,CA-2015-147830,09/18/23,09/22/23,First Class,CUST4151,Anjali Gupta,Consumer,India,Bhopal,Madhya Pradesh,43055,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,2025.36,6,0.2,607.608
3152,CA-2015-147830,08/07/24,08/09/24,First Class,CUST4152,Arjun Nair,Consumer,India,Lucknow,Uttar Pradesh,43055,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,1799.994,2,0.7,-2639.9912
3153,CA-2015-147830,02/09/23,02/13/23,First Class,CUST4153,Arjun Nair,Consumer,India,Delhi,Delhi,43055,East,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,101.988,2,0.4,-16.998
3154,CA-2015-147830,11/24/23,12/01/23,First Class,CUST4154,Rajesh Iyer,Consumer,India,Jaipur,Rajasthan,43055,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",262.864,7,0.2,69.0018
3155,CA-2017-150497,04/23/24,04/25/24,Standard Class,CUST4155,Sneha Kapoor,Corporate,India,Pune,Maharashtra,55369,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0.0,331.191
3156,CA-2014-128986,10/31/23,11/07/23,Second Class,CUST4156,Rajesh Iyer,Home Office,India,Bangalore,Karnataka,85301,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,93.024,3,0.2,33.7212
3157,CA-2015-139584,03/27/22,04/03/22,Standard Class,CUST4157,Rajesh Iyer,Corporate,India,Bhopal,Madhya Pradesh,10009,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,2,0.4,-75.8304
3158,CA-2015-139584,04/20/22,04/22/22,Standard Class,CUST4158,Rahul Verma,Corporate,India,Lucknow,Uttar Pradesh,10009,East,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26.0,2,0.0,11.7
3159,US-2016-162677,05/11/24,05/14/24,First Class,CUST4159,Amit Sharma,Consumer,India,Ahmedabad,Gujarat,28540,South,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",67.64,5,0.2,5.9185
3160,US-2016-162677,03/27/24,04/03/24,First Class,CUST4160,Priya Singh,Consumer,India,Kolkata,West Bengal,28540,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,3,0.2,-17.9964
3161,US-2014-150924,09/20/24,09/27/24,Second Class,CUST4161,Anjali Gupta,Consumer,India,Chandigarh,Chandigarh,77070,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,5.18,5,0.8,-8.029
3162,CA-2014-153969,07/08/23,07/09/23,Standard Class,CUST4162,Amit Sharma,Consumer,India,Bhopal,Madhya Pradesh,94109,West,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,2,0.0,7.3132
3163,CA-2014-153969,02/15/20,02/23/20,Standard Class,CUST4163,Arjun Nair,Consumer,India,Hyderabad,Telangana,94109,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5,0.0,36.8245
3164,CA-2014-153969,05/17/24,05/27/24,Standard Class,CUST4164,Vikram Patel,Consumer,India,Pune,Maharashtra,94109,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0.0,15.4752
3165,CA-2014-153969,02/03/20,02/07/20,Standard Class,CUST4165,Anjali Gupta,Consumer,India,Mumbai,Maharashtra,94109,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,38.52,9,0.0,17.334
3166,CA-2014-153969,07/29/22,08/03/22,Standard Class,CUST4166,Anjali Gupta,Consumer,India,Jaipur,Rajasthan,94109,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,2,0.2,23.9984
3167,CA-2014-153969,03/25/22,03/28/22,Standard Class,CUST4167,Rahul Verma,Consumer,India,Ahmedabad,Gujarat,94109,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19.35,3,0.0,9.4815
3168,CA-2016-146682,11/18/22,11/25/22,First Class,CUST4168,Kavita Reddy,Consumer,India,Pune,Maharashtra,48911,Central,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,67.0,5,0.0,32.16
3169,CA-2016-138695,06/13/23,06/21/23,Standard Class,CUST4169,Rahul Verma,Corporate,India,Chennai,Tamil Nadu,32303,South,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,390.272,8,0.2,-24.392
3170,CA-2016-138695,03/05/24,03/08/24,Standard Class,CUST4170,Vikram Patel,Corporate,India,Chennai,Tamil Nadu,32303,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.192,13,0.2,19.435
3171,CA-2017-107461,06/10/21,06/18/21,Second Class,CUST4171,Neha Mehta,Consumer,India,Bhopal,Madhya Pradesh,29203,South,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,23.88,6,0.0,11.2236
3172,US-2016-133879,02/03/24,02/08/24,Standard Class,CUST4172,Sneha Kapoor,Consumer,India,Chandigarh,Chandigarh,60623,Central,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,3.168,2,0.8,-4.752
3173,US-2016-133879,12/20/24,12/30/24,Standard Class,CUST4173,Sneha Kapoor,Consumer,India,Hyderabad,Telangana,60623,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0.3,0.0
3174,US-2016-133879,07/02/21,07/11/21,Standard Class,CUST4174,Sneha Kapoor,Consumer,India,Mumbai,Maharashtra,60623,Central,OFF-AR-10004956,Office Supplies,Art,Newell 33,13.392,3,0.2,1.5066
3175,CA-2017-157483,01/23/21,01/31/21,Standard Class,CUST4175,Priya Singh,Consumer,India,Bangalore,Karnataka,48227,Central,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7,0.0,50.9208
3176,US-2017-132059,02/27/22,02/28/22,Standard Class,CUST4176,Neha Mehta,Consumer,India,Bhopal,Madhya Pradesh,80525,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.588,2,0.7,-240.784
3177,US-2017-132059,10/05/20,10/07/20,Standard Class,CUST4177,Sneha Kapoor,Consumer,India,Lucknow,Uttar Pradesh,80525,West,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,2,0.2,0.5998
3178,CA-2017-122280,02/07/24,02/11/24,Same Day,CUST4178,Neha Mehta,Consumer,India,Delhi,Delhi,10024,East,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",18.76,2,0.0,9.0048
